index,Scope,Level 1,Activity,Type,Last level,UOM,GHG/Unit,GHG Conversion Factor,Size
31774,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",tonne.km,kg CO2e,0.008,"10,000–34,999 dwt"
31775,Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,tonne.km,kg CO2e,0.02956,0–9999 dwt
31776,Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,tonne.km,kg CO2e,0.00353,Average
31777,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",tonne.km,kg CO2e,0.01205,"10,000+ dwt"
31778,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,tonne.km,kg CO2e,0.016,5000–9999 dwt
31779,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,tonne.km,kg CO2e,0.01407,0–4999 dwt
317710,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",tonne.km,kg CO2e,0.01114,"10,000+ dwt 100+ TEU"
317711,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,tonne.km,kg CO2e,0.01772,5000–9999 dwt 100+ TEU
317712,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,tonne.km,kg CO2e,0.02005,0–4999 dwt 100+ TEU
317713,Scope 3,Freighting goods,Cargo ship,General cargo,Average,tonne.km,kg CO2e,0.01321,Average
317714,Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,tonne.km,kg CO2e,0.01266,8000+ TEU
317715,Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,tonne.km,kg CO2e,0.01681,5000–7999 TEU
317716,Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,tonne.km,kg CO2e,0.01681,3000–4999 TEU
317717,Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,tonne.km,kg CO2e,0.02025,2000–2999 TEU
317718,Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,tonne.km,kg CO2e,0.0325,1000–1999 TEU
317719,Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,tonne.km,kg CO2e,0.03675,0–999 TEU
317720,Scope 3,Freighting goods,Cargo ship,Container ship,Average,tonne.km,kg CO2e,0.01612,Average
317721,Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,tonne.km,kg CO2e,0.0324,4000+ CEU
317722,Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,tonne.km,kg CO2e,0.05832,0–3999 CEU
317723,Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,tonne.km,kg CO2e,0.03852,Average
317724,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,tonne.km,kg CO2e,0.05012,2000+ LM
317725,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,tonne.km,kg CO2e,0.06105,0–1999 LM
317726,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,tonne.km,kg CO2e,0.05158,Average
317727,Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,tonne.km,kg CO2e,0.37612,Average
317728,Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,tonne.km,kg CO2e,0.01306, All dwt
31770,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",tonne.km,kg CO2e of CO2 per unit,0.0025,"200,000+ dwt"
31771,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.003,"100,000–199,999 dwt"
31772,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0041,"60,000–99,999 dwt"
31773,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0057,"35,000–59,999 dwt"
31774,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0079,"10,000–34,999 dwt"
31775,Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,tonne.km,kg CO2e of CO2 per unit,0.0292,0–9999 dwt
31776,Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,tonne.km,kg CO2e of CO2 per unit,0.00349,Average
31777,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",tonne.km,kg CO2e of CO2 per unit,0.0119,"10,000+ dwt"
31778,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,tonne.km,kg CO2e of CO2 per unit,0.0158,5000–9999 dwt
31779,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,tonne.km,kg CO2e of CO2 per unit,0.0139,0–4999 dwt
317710,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",tonne.km,kg CO2e of CO2 per unit,0.011,"10,000+ dwt 100+ TEU"
317711,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,tonne.km,kg CO2e of CO2 per unit,0.0175,5000–9999 dwt 100+ TEU
317712,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,tonne.km,kg CO2e of CO2 per unit,0.0198,0–4999 dwt 100+ TEU
317713,Scope 3,Freighting goods,Cargo ship,General cargo,Average,tonne.km,kg CO2e of CO2 per unit,0.01305,Average
317714,Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,tonne.km,kg CO2e of CO2 per unit,0.0125,8000+ TEU
317715,Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,tonne.km,kg CO2e of CO2 per unit,0.0166,5000–7999 TEU
317716,Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,tonne.km,kg CO2e of CO2 per unit,0.0166,3000–4999 TEU
317717,Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,tonne.km,kg CO2e of CO2 per unit,0.02,2000–2999 TEU
317718,Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,tonne.km,kg CO2e of CO2 per unit,0.0321,1000–1999 TEU
317719,Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,tonne.km,kg CO2e of CO2 per unit,0.0363,0–999 TEU
317720,Scope 3,Freighting goods,Cargo ship,Container ship,Average,tonne.km,kg CO2e of CO2 per unit,0.01592,Average
317721,Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,tonne.km,kg CO2e of CO2 per unit,0.032,4000+ CEU
317722,Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,tonne.km,kg CO2e of CO2 per unit,0.0576,0–3999 CEU
317723,Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,tonne.km,kg CO2e of CO2 per unit,0.03805,Average
317724,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,tonne.km,kg CO2e of CO2 per unit,0.0495,2000+ LM
317725,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,tonne.km,kg CO2e of CO2 per unit,0.0603,0–1999 LM
317726,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,tonne.km,kg CO2e of CO2 per unit,0.05095,Average
317727,Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,tonne.km,kg CO2e of CO2 per unit,0.3715,Average
317728,Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,tonne.km,kg CO2e of CO2 per unit,0.0129, All dwt
31770,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",tonne.km,kg CO2e of CH4 per unit,1.12e-06,"200,000+ dwt"
31771,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",tonne.km,kg CO2e of CH4 per unit,1.12e-06,"100,000–199,999 dwt"
31772,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",tonne.km,kg CO2e of CH4 per unit,1.12e-06,"60,000–99,999 dwt"
31773,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",tonne.km,kg CO2e of CH4 per unit,2.24e-06,"35,000–59,999 dwt"
31774,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",tonne.km,kg CO2e of CH4 per unit,2.24e-06,"10,000–34,999 dwt"
31775,Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,tonne.km,kg CO2e of CH4 per unit,1e-05,0–9999 dwt
31776,Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,tonne.km,kg CO2e of CH4 per unit,1.12e-06,Average
31777,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",tonne.km,kg CO2e of CH4 per unit,4.48e-06,"10,000+ dwt"
31778,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,tonne.km,kg CO2e of CH4 per unit,1e-05,5000–9999 dwt
31779,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,tonne.km,kg CO2e of CH4 per unit,4.48e-06,0–4999 dwt
317710,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,"10,000+ dwt 100+ TEU"
317711,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,tonne.km,kg CO2e of CH4 per unit,1e-05,5000–9999 dwt 100+ TEU
317712,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,tonne.km,kg CO2e of CH4 per unit,1e-05,0–4999 dwt 100+ TEU
317713,Scope 3,Freighting goods,Cargo ship,General cargo,Average,tonne.km,kg CO2e of CH4 per unit,4.48e-06,Average
317714,Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,tonne.km,kg CO2e of CH4 per unit,4.48e-06,8000+ TEU
317715,Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,tonne.km,kg CO2e of CH4 per unit,1e-05,5000–7999 TEU
317716,Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,tonne.km,kg CO2e of CH4 per unit,1e-05,3000–4999 TEU
317717,Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,tonne.km,kg CO2e of CH4 per unit,1e-05,2000–2999 TEU
317718,Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,tonne.km,kg CO2e of CH4 per unit,1e-05,1000–1999 TEU
317719,Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,tonne.km,kg CO2e of CH4 per unit,1e-05,0–999 TEU
317720,Scope 3,Freighting goods,Cargo ship,Container ship,Average,tonne.km,kg CO2e of CH4 per unit,1e-05,Average
317721,Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,tonne.km,kg CO2e of CH4 per unit,1e-05,4000+ CEU
317722,Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,tonne.km,kg CO2e of CH4 per unit,2e-05,0–3999 CEU
317723,Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,tonne.km,kg CO2e of CH4 per unit,1e-05,Average
317724,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,tonne.km,kg CO2e of CH4 per unit,2e-05,2000+ LM
317725,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,tonne.km,kg CO2e of CH4 per unit,2e-05,0–1999 LM
317726,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,tonne.km,kg CO2e of CH4 per unit,2e-05,Average
317727,Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,tonne.km,kg CO2e of CH4 per unit,0.00012,Average
317728,Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,tonne.km,kg CO2e of CH4 per unit,4.48e-06, All dwt
31770,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",tonne.km,kg CO2e of N2O per unit,3e-05,"200,000+ dwt"
31771,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",tonne.km,kg CO2e of N2O per unit,4e-05,"100,000–199,999 dwt"
31772,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",tonne.km,kg CO2e of N2O per unit,5e-05,"60,000–99,999 dwt"
31773,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",tonne.km,kg CO2e of N2O per unit,7e-05,"35,000–59,999 dwt"
31774,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"10,000–34,999 dwt",tonne.km,kg CO2e of N2O per unit,0.0001,"10,000–34,999 dwt"
31775,Scope 3,Freighting goods,Cargo ship,Bulk carrier,0–9999 dwt,tonne.km,kg CO2e of N2O per unit,0.00035,0–9999 dwt
31776,Scope 3,Freighting goods,Cargo ship,Bulk carrier,Average,tonne.km,kg CO2e of N2O per unit,4e-05,Average
31777,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt",tonne.km,kg CO2e of N2O per unit,0.00014,"10,000+ dwt"
31778,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt,tonne.km,kg CO2e of N2O per unit,0.00019,5000–9999 dwt
31779,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt,tonne.km,kg CO2e of N2O per unit,0.00017,0–4999 dwt
317710,Scope 3,Freighting goods,Cargo ship,General cargo,"10,000+ dwt 100+ TEU",tonne.km,kg CO2e of N2O per unit,0.00013,"10,000+ dwt 100+ TEU"
317711,Scope 3,Freighting goods,Cargo ship,General cargo,5000–9999 dwt 100+ TEU,tonne.km,kg CO2e of N2O per unit,0.00021,5000–9999 dwt 100+ TEU
317712,Scope 3,Freighting goods,Cargo ship,General cargo,0–4999 dwt 100+ TEU,tonne.km,kg CO2e of N2O per unit,0.00024,0–4999 dwt 100+ TEU
317713,Scope 3,Freighting goods,Cargo ship,General cargo,Average,tonne.km,kg CO2e of N2O per unit,0.00016,Average
317714,Scope 3,Freighting goods,Cargo ship,Container ship,8000+ TEU,tonne.km,kg CO2e of N2O per unit,0.00015,8000+ TEU
317715,Scope 3,Freighting goods,Cargo ship,Container ship,5000–7999 TEU,tonne.km,kg CO2e of N2O per unit,0.0002,5000–7999 TEU
317716,Scope 3,Freighting goods,Cargo ship,Container ship,3000–4999 TEU,tonne.km,kg CO2e of N2O per unit,0.0002,3000–4999 TEU
317717,Scope 3,Freighting goods,Cargo ship,Container ship,2000–2999 TEU,tonne.km,kg CO2e of N2O per unit,0.00024,2000–2999 TEU
317718,Scope 3,Freighting goods,Cargo ship,Container ship,1000–1999 TEU,tonne.km,kg CO2e of N2O per unit,0.00039,1000–1999 TEU
317719,Scope 3,Freighting goods,Cargo ship,Container ship,0–999 TEU,tonne.km,kg CO2e of N2O per unit,0.00044,0–999 TEU
317720,Scope 3,Freighting goods,Cargo ship,Container ship,Average,tonne.km,kg CO2e of N2O per unit,0.00019,Average
317721,Scope 3,Freighting goods,Cargo ship,Vehicle transport,4000+ CEU,tonne.km,kg CO2e of N2O per unit,0.00039,4000+ CEU
317722,Scope 3,Freighting goods,Cargo ship,Vehicle transport,0–3999 CEU,tonne.km,kg CO2e of N2O per unit,0.0007,0–3999 CEU
317723,Scope 3,Freighting goods,Cargo ship,Vehicle transport,Average,tonne.km,kg CO2e of N2O per unit,0.00046,Average
317724,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,2000+ LM,tonne.km,kg CO2e of N2O per unit,0.0006,2000+ LM
317725,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,0–1999 LM,tonne.km,kg CO2e of N2O per unit,0.00073,0–1999 LM
317726,Scope 3,Freighting goods,Cargo ship,RoRo-Ferry,Average,tonne.km,kg CO2e of N2O per unit,0.00062,Average
317727,Scope 3,Freighting goods,Cargo ship,Large RoPax ferry,Average,tonne.km,kg CO2e of N2O per unit,0.0045,Average
317728,Scope 3,Freighting goods,Cargo ship,Refrigerated cargo, All dwt,tonne.km,kg CO2e of N2O per unit,0.00016, All dwt
